DQ433106.1.<1.>576	95650	species	Pipilo maculatus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;1329799;8492;436486;436489;436491;436492;8782;8825;3078114;3073808;3073809;9126;1729112;40200;95650
AF066980.1.<1.>333	85665	species	Bombus mesomelas	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83311;28641;144717;85665
KU313501.1.<1.>619	1666999	species	Johngarthia lagostoma	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6752;116704;116707;29962;6764;1666998;1666999
MG468764.1.<1.>576	1821806	species	Cephalops aeneus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;43835;115240;115241;115242;1821806
GU806354.1.<1.>632	1622213	species	Ophiura robusta	131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7618;2594221;2594222;2594223;2783457;133711;7620;35054;133727;48547;1622213
OM603915.1.<1.>658	2868003	species	Onthophagus aethiopicus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41086;75546;7055;41142;569640;166331;2868003
MK300965.1.<1.>579	8230	species	Sarda orientalis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489885;1489894;8224;186745;186748;8229;8230
AF397660.1.<1.>420	3246422	species	Tanychlamys caverna	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;120490;6527;216366;424149;145737;3164150;3246422
PP715929.1.<1.>657	2680235	species	Choristoneura houstonana	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104430;37568;7139;65022;81689;7140;2680235
MK329588.1.1.>678	1642252	species	Migonemyia migonei	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;1642251;1642252
KF984278.1.<1.>624	1358733	species	Lycodes japonicus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489922;8111;8100;8192;8193;561516;8196;1358733
KR294880.1.<1.>578	994291	species	Microtendipes pedellus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;54970;72530;891903;994291
KU889992.1.<1.>677	314357	species	Ceratitis anonae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;164860;164862;7212;474497;314357
JQ534373.1.<1.>621	517707	species	Poliopastea clavipes	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;30225;132200;517706;517707
KY441767.1.<1.>651	1987651	species	Megaselia ruficornis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;1987651
HM428644.1.<1.>658	591984	species	Rhyacophila aquitanica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;30263;93875;177630;177631;177632;591984
OM060418.1.<1.>658	252622	species	Lutzomyia peruensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;7199;252616;252622
MG353943.1.<1.>565	1667461	species	Aclastus solutus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7408;172379;2915333;274016;273999;1667461
MW899165.1.<1.>658	422244	species	Onthophagus variegatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41086;75546;7055;41142;569640;166331;422244
MF705273.1.<1.>600	53710	species	Anopheles evansae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44543;44544;44548;44549;44550;53710
MH888554.1.<1.>765	98805	no rank	Bactrocera dorsalis complex	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;164860;43871;27456;47832;98805
KR785184.1.<1.>567	318590	species	Synopeas pennsylvanicum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;81084;81078;318587;318588;318590
MG476333.1.<1.>513	1642228	species	Evandromyia carmelinoi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;474171;1642228
MG364863.1.<1.>591	1373727	species	Garrha costimacula	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;57992;116123;1369220;1373727
KP049995.1.<1.>617	1105311	species	Megaselia longicostalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;1105311
MK934137.1.<1.>530	2737832	species	Ophiomyces grandis	131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7618;2594221;2594222;2594223;2783457;133711;1794750;1815359;2737832
KR784618.1.<1.>588	375433	species	Microplitis mediator	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7402;65207;51538;375433
MF908609.1.<1.>567	161253	species	Galerucella pusilla	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71528;27439;63710;63715;226881;131644;161253
KR398757.1.<1.>585	104431	clade	Obtectomera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431
KR237779.1.<1.>525	335710	species	Bradysia impatiens	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;35571;335710
OQ611134.1.<1.>658	1260847	species	Zygoneura flavicornis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;1260845;1260847
MN349789.1.<1.>644	1372312	species	Crocidosema plebejana	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104430;37568;7139;81687;581385;581467;1372312
OM582093.1.<1.>646	1560368	species	Rhinoprotoma masneri	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7402;65219;1560367;1560368
KM633861.1.<1.>582	44543	subgenus	Nyssorhynchus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44543
GU687338.1.<1.>655	1377243	species	Syringoseca mimica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;57992;116123;1369691;1377243
KR378989.1.<1.>546	873096	species	Sergentomyia dreyfussi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;59270;1227088;873096
OR112724.1.<1.>650	533011	species	Xenograpsus testudinatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6752;116704;116707;29962;571506;533010;533011
MT370135.1.<1.>876	398592	species	Cybister guerini	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535378;50515;107842;183334;50516;398592
KR475135.1.<1.>564	1692480	species	Phthitia ovicercus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43751;114620;333747;1692479;1692480
PP945716.1.<1.>658	2487296	species	Metopoloba pruinosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71527;7065;1271710;2487295;2487296
KY618343.1.<1.>602	2989593	species	Raymunida elegantissima	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6738;115588;1124584;136696;2989593
JX234054.1.<1.>826	290678	genus	Cetonia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41086;75546;7055;7056;290678
MG047191.1.<1.>579	1590077	species	Limnophyes anderseni	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;190098;1590077
KF932066.1.<1.>647	6551	species	Mytilus trossulus	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6545;6546;106220;6547;301959;6548;6551
KR343607.1.<1.>528	680436	species	Kleidocerys resedae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33343;33345;33347;33349;33351;33357;33359;7533;238613;237378;680436
AY642308.1.<1.768	47732	genus	Cataglyphis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;2153479;36668;7479;72771;47732
MN346557.1.<1.>621	50432	species	Ascalapha odorata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;1583079;50431;50432
OQ483575.1.<1.>312	533028	species	Procontarinia matteiana	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;33406;43793;153011;153010;533027;533028
LC800592.1.<1.>548	237660	species	Mecistocirrus digitatus	131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;2301116;2301119;27829;6315;126391;237660
PV676793.1.<1.>313	255486	species	Litiopa melanostoma	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;216291;69597;145539;255485;255486
MF744746.1.<1.>624	209976	species	Cerobasis guestfalica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;1930602;159969;3459532;209974;209975;209976
KU314846.1.<1.>1126	1458938	species	Luciogobius ryukyuensis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489875;1489878;8219;8220;497220;228540;1458938
MN139617.1.<1.>658	283845	species	Hyles livornicoides	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37569;7128;82617;523176;103889;283845
MH592885.1.<1.>658	594118	species	Tephritis nigricauda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;43866;43882;164879;43386;594118
KR613390.1.<1.>564	3112095	species	Phalga sinuosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;2490214;2490272;3112094;3112095
OK349214.1.<1.>521	1655255	species	Ocyptamus crocatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;43838;115274;369855;1655255
HQ920819.1.<1.>658	1053733	species	Herbita medama	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;82592;82593;82596;704335;1053733
MN407461.1.<1.>657	3163521	species	Melanochaeta pubescens	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43743;29032;43843;540847;3163521
GU668395.1.<1.>658	1300245	species	Myzocallis castanicola	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33373;33380;33385;27482;1656058;136349;1300245
AY935410.1.<1.>594	2753940	species	Perixera decretarioides	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;82592;82593;104442;1369532;2753940
MK074537.1.<1.>652	91728	genus	Mormyrops	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;1489343;31089;41712;31092;91728
MF762979.1.<1.>594	479409	species	Upogebia major	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;1792266;177245;177246;479409
EU074530.1.<1.>651	497982	species	Bagarius bagarius	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186628;7995;1489793;30995;1128656;175773;497982
KR938903.1.<1.>582	1889836	species	Loxostege oberthuralis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;268499;40080;481308;1889836
KR422225.1.<1.>588	942941	species	Argyresthia pygmaeella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37582;572717;572706;942941
MN803935.1.<1.>579	686601	species	Megaselia rufipes	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;686601
KY569458.1.<1.>616	1113429	species	Draudtargia merita	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;37571;718182;1113428;1113429
KR412442.1.<1.>576	682786	species	Cheritra freja	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;27544;42300;322724;682783;682786
KT077507.1.<1.>549	1677689	species	Haemagogus janthinomys	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;1056966;7180;464954;1677689
HM775947.1.<1.>651	1329466	species	Sphingonotus lluciapomaresi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6993;7001;1955150;70910;92621;7002;27549;243011;1329466
DQ276406.1.<1.>646	246401	species	Xanthopan morganii	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37569;7128;82616;523164;246400;246401
MT329579.1.<1.>598	3039817	species	Microtendipes bimaculatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;54970;72530;891903;3039817
KP694328.1.<1.>637	164682	species	Zeugodacus caudatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;164860;43871;47833;1987911;164682
MT946178.1.<1.>520	9407	species	Rousettus aegyptiacus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;9397;30559;3136023;9398;3136029;9406;9407
OR077620.1.<1.>795	3050712	species	Hydora musci	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41087;107942;186980;186993;1763611;3050712
OL898461.1.<1.>677	3160958	species	Culicoides pseudolangeroni	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;41819;43801;58262;41820;991864;3160958
EU147426.1.<1.1321	33392	cohort	Endopterygota	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392
HM051872.1.<1.1407	33392	cohort	Endopterygota	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392
OR114268.1.<1.>535	1892728	species	Cypselurus oligolepis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489908;1489913;76071;123731;76072;123222;1892728
OQ532753.1.<1.>658	195533	species	Psychodopygus panamensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;252610;195533
KF598824.1.<1.>642	1204389	species	Bangana ariza	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186627;7952;30727;7953;2743695;2743697;643445;1204389
MZ483357.1.<1.>658	2921027	species	Rhyncaphytoptus fengi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6946;83136;6947;83139;70332;1336387;1452700;2921027
MG064300.1.<1.>514	50432	species	Ascalapha odorata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;1583079;50431;50432
MG473229.1.<1.>408	1124526	species	Melanostoma fasciatum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;43838;224219;92597;1124526
MG769094.1.<1.>634	1116904	species	Hamadryas iphthime	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;127268;215755;127339;1116904
MZ634094.1.<1.>658	878062	species	Longitarsus anchusae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71528;27439;63710;131578;294674;878062
KR602709.1.<1.>555	1890018	species	Gloma luctuosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;50672;92557;192431;192432;1890018
MN073624.1.<1.>655	31228	species	Pseudosuccinea columella	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;31227;31228
MG363976.1.<1.>588	476057	species	Onthophagus aeruginosus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41086;75546;7055;41142;569640;166331;476057
OR507049.1.<1.>649	2490422	species	Spilogona nitidicauda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57890;57889;81702;2490422
MN366243.1.<1.144	28609	genus	Rhagoletis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;43867;43901;164882;28609
HQ292692.1.<1.>727	4785	species	Phytophthora cinnamomi	131567;2759;2698737;33634;4762;3418804;4776;4777;4783;4785
MF704702.1.<1.>594	765355	species	Empria basalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;85772;27532;112290;765352;765355
KM373663.1.<1.>652	327685	species	Romanogobio uranoscopus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186627;7952;30727;2743714;2743715;327682;327685
KM936701.1.<1.>639	1291948	species	Spilogona malaisei	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57890;57889;81702;1291948
KM943183.1.<1.>594	110850	species	Moria kikuchii	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;216294;1345656;111534;110849;110850
KM286576.1.<1.>651	27772	genus	Coregonus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;41705;8006;8015;504567;27772
MZ609725.1.<1.>556	486321	species	Oxytate taprobane	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6893;6905;74971;94020;94015;94016;486320;486321
DQ022050.1.<1.>511	2841070	species	Laevilacunaria antarctica	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;216294;69679;31212;2841069;2841070
MG153987.1.<1.>588	1644007	species	Bithoracochaeta calopus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57890;307265;1644006;1644007
MF982479.1.<1.>655	696403	species	Galba cousini	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;401861;696403
KT305316.1.<1.>658	85310	species	Nezara viridula	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33343;33345;33347;33349;33351;33357;33358;160513;286710;85309;85310
OQ512303.1.<1.>606	1266972	species	Niphargus kolombatovici	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6820;6821;1732196;1732204;1732303;354335;111559;111560;1266972
KR157830.1.<1.>628	27454	species	Calliphora vomitoria	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43912;7372;27454
KF641973.1.<1.>658	768769	species	Minettia lupulina	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43747;189929;189930;768769
KR419519.1.<1.>585	1720758	species	Stenomacrus nemoralis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7408;65177;495647;1720758
HM909647.1.<1.>592	1890075	species	Bradysia subalpina	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;35571;1890075
DQ303419.1.<1.>557	2942607	species	Epicalotermes aethiopicus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6970;85823;1049657;1912919;46562;105804;377838;2942607
JQ544016.1.<1.>594	214190	species	Lobophora nivigerata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;82592;82593;104450;214189;214190
GU145074.1.<1.>653	469749	species	Culicoides oxystoma	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;41819;43801;58262;41820;58279;469749
KP902783.1.<1.>614	1555768	species	Ecphysis robiginosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7408;65171;172376;540322;1555768
MK188743.1.<1.>591	438488	species	Polydora cornuta	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6340;6341;105389;105391;46589;46599;46600;438488
EF526037.1.<1.>168	454752	species	Ommatotriton ophryticus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;8292;41666;8293;30367;8314;1331674;454751;454752
HM210110.1.<1.>631	169041	species	Metarhizium guizhouense	131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222543;5125;34397;5529;169041
KF461132.1.<1.>655	1489872	clade	Percomorphaceae	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872
MT712791.1.<1.>592	552951	species	Dacus humeralis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;164860;43871;43391;164754;552951
HM885376.1.<1.>658	522816	species	Elibia dolichus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37569;7128;82617;523176;522815;522816
HQ544676.1.<1.>664	1883120	species	Crusticorallina adhaerens	131567;2759;2763;2806;1443949;31395;31396;48611;1883118;1883120
OP964287.1.<1.>601	7167	species	Anopheles albimanus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44543;44544;44547;7167
FJ493612.1.<1.>473	373794	species	Odontomachus troglodytes	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;2153479;36668;43085;141711;43086;373794
KR283803.1.<1.>540	994293	species	Orthocladius carlatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;288845;994293
ON586718.1.<1.>688	6133	superfamily	Pennatuloidea	131567;2759;33154;33208;6072;6073;6101;6132;3028851;6133
HM416256.1.<1.>658	254282	species	Hydroporus occidentalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535378;50515;107843;183385;107870;254282
OL468718.1.<1.>423	2714676	species	Phasmarhabditis californica	131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;2301116;2301119;55879;6243;55887;359294;2714676
MG487281.1.<1.>449	1473614	species	Belyta validicornis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;3042107;44343;161181;860888;1473614
